Cell_ID,charge_cycles,SOH_capacity,avg_voltage,avg_temp,max_factory_cap
Cell2,6100,567.463746839281,3.7273301254071662,40.77465250850525,734.8189656975843
Cell2,6200,570.4755641019322,3.725548339704824,40.71492984665227,734.8189656975843
Cell2,6300,568.8010284364556,3.7254754990971475,40.67429842759119,734.8189656975843
Cell2,6400,562.7251821399774,3.7287573009489052,40.791810111313865,734.8189656975843
Cell2,6500,565.7941735212776,3.7254905110707806,40.73718843629764,734.8189656975843
Cell2,6600,563.8357095455017,3.7254131210200363,40.73125694790528,734.8189656975843
Cell2,6700,561.4334759774204,3.729484167264082,40.76478154206291,734.8189656975843
Cell2,6800,564.0030095218641,3.7274463357611074,40.75002358739986,734.8189656975843
Cell2,6900,562.1277485994194,3.7267203293021556,40.74851978662769,734.8189656975843
Cell2,7000,556.2119202810296,3.732866242577548,40.75696646602659,734.8189656975843
Cell2,7100,556.3346788557027,3.7274406150609076,40.79921174529347,734.8189656975843
Cell2,7200,556.887525681366,3.7253725194321534,40.793339510693215,734.8189656975843
Cell2,7300,557.1166198494262,3.723404574050866,40.76509362476963,734.8189656975843
Cell2,7400,501.4350458651225,3.6973829522932027,40.74508760687961,734.8189656975843
Cell2,7500,562.233702061415,3.7174437858655955,40.69749477538349,734.8189656975843
Cell2,7600,558.6320678634678,3.718104487095588,40.722946510294115,734.8189656975843
Cell2,7700,544.914770679986,3.7090790116094987,40.823267436486994,734.8189656975843
Cell3,0,735.119595112905,3.734807433444816,40.31596408389075,735.119595112905
Cell3,100,726.6872270437656,3.7355135601353253,40.26657622215958,735.119595112905
Cell3,200,722.7328355075854,3.736126105102041,40.26400230782313,735.119595112905
Cell3,300,720.2066836195169,3.736152810327169,40.27578666372689,735.119595112905
Cell3,400,716.0503279000582,3.7370155810872676,40.26339975822604,735.119595112905
Cell3,500,713.0840304729683,3.7372873486641773,40.27004126457915,735.119595112905
Cell3,600,710.0583119725138,3.73735923054514,40.25854406374387,735.119595112905
Cell3,700,708.5077117739089,3.7372740067246375,40.27927709188407,735.119595112905
Cell3,800,705.5725275613336,3.7376619203725263,40.28367688533178,735.119595112905
Cell3,900,703.2127351410794,3.7379814723422897,40.29082589690421,735.119595112905
Cell3,1000,700.8922491815016,3.7380772909756814,40.27883490184588,735.119595112905
Cell3,1100,698.6703028506131,3.7379785055833086,40.32740492418454,735.119595112905
Cell3,1200,696.3460284543626,3.738294638012386,40.30574594367444,735.119595112905
Cell3,1300,693.9320435294495,3.7381101747041416,40.306667409171595,735.119595112905
Cell3,1400,691.4782753365478,3.7382705975653208,40.30483368171022,735.119595112905
Cell3,1600,686.4039761027119,3.7384833480705955,40.34498209003889,735.119595112905
Cell3,1800,681.1264227231039,3.738727382182695,40.33805293066024,735.119595112905
Cell3,1900,678.2317768750305,3.7389372781410843,40.29613079140176,735.119595112905
Cell3,2000,675.4148558999498,3.739145391547583,40.26427745910611,735.119595112905
Cell3,2100,673.3918106771276,3.738851358323171,40.292492898170735,735.119595112905
Cell3,2200,669.9072324045648,3.7394899400367874,40.312553312691605,735.119595112905
Cell3,2300,667.9872304226006,3.739289259883184,40.33140990408854,735.119595112905
Cell3,2400,665.1830232248433,3.739795796387774,40.36236466069775,735.119595112905
Cell3,2500,663.1787555105219,3.739424524798762,40.37135754458205,735.119595112905
Cell3,2600,659.6375677156237,3.7400269095890413,40.39334534028642,735.119595112905
Cell3,2700,658.3707894367438,3.739306772747115,40.36722713564079,735.119595112905
Cell3,2800,655.8547865798171,3.739577314182843,40.37949090137759,735.119595112905
Cell3,2900,651.9694142612814,3.740392109795276,40.35313556251968,735.119595112905
Cell3,3000,650.9774306129659,3.7398774671712394,40.41199225890887,735.119595112905
Cell3,3100,648.7293266569452,3.7396266809177217,40.38622266962025,735.119595112905
Cell3,3200,645.0933332983059,3.740350338096754,40.399918005728836,735.119595112905
Cell3,3500,638.1805844078301,3.741950546460746,40.27404265122265,735.119595112905
Cell3,3600,637.7480160822042,3.741835094301352,40.29670567868642,735.119595112905
Cell3,3700,635.89805559061,3.7418026638682593,40.35322723345173,735.119595112905
Cell3,3800,632.3420224158799,3.743051089253247,40.37358948214286,735.119595112905
Cell3,3900,631.7149177351412,3.742296189242769,40.367729336366594,735.119595112905
Cell3,4000,629.6603428366021,3.742026372872514,40.39648158526247,735.119595112905
Cell3,4100,626.6624752776828,3.7424948130733946,40.40083073623853,735.119595112905
Cell3,4200,625.6675662566968,3.7417583175254348,40.40801436560552,735.119595112905
Cell3,4300,623.802889529931,3.74131114361422,40.383267006254115,735.119595112905
Cell3,4400,621.8625686928474,3.7409246448662925,40.387684841862004,735.119595112905
Cell3,4500,618.4472051369663,3.741844375763612,40.383960332005316,735.119595112905
Cell3,4600,617.397062827596,3.741002852444297,40.3480071,735.119595112905
Cell3,4800,613.8286055479532,3.7407447326086958,40.37296912408027,735.119595112905
Cell3,5000,608.9248500447693,3.740507135030344,40.345318192852325,735.119595112905
Cell3,5100,607.559576722663,3.740007885033784,40.33979412533784,735.119595112905
Cell3,5200,604.4512359157004,3.7429520402853265,40.42232400543478,735.119595112905
Cell3,5300,604.3593651956008,3.7409936730978264,40.438460672894024,735.119595112905
Cell3,5400,602.5054696849569,3.740819365144804,40.44157803202726,735.119595112905
Cell3,5500,599.4989362373487,3.742674870273973,40.47529929280822,735.119595112905
Cell3,5600,599.6266429328138,3.7403530804519,40.47439202088326,735.119595112905
Cell3,5700,597.9470266185133,3.740135687058016,40.49862580707175,735.119595112905
Cell3,5800,595.6181045337796,3.740568796139262,40.49562586694244,735.119595112905
Cell3,5900,594.1606611276211,3.740126041015895,40.478892308915,735.119595112905
Cell3,6000,592.2878485063985,3.74001086745234,40.48718216048527,735.119595112905
Cell3,6100,589.3378363478698,3.741417573772205,40.62198653221874,735.119595112905
Cell3,6200,588.8489304022828,3.7397453299058907,40.6140552533984,735.119595112905
Cell3,6300,587.1626914231025,3.7397651780419583,40.592741058041966,735.119595112905
Cell3,6400,584.8877045881585,3.7419580398385404,40.64356663882064,735.119595112905
Cell3,6500,584.6155005204129,3.7396325827247194,40.65792792169944,735.119595112905
Cell3,6600,582.9967982685885,3.7393798363732396,40.6527247471831,735.119595112905
Cell3,6700,582.4711285638903,3.7441264661261893,40.62312159217483,735.119595112905
Cell3,6800,582.6697890370449,3.740251599436421,40.656486927791484,735.119595112905
Cell3,6900,581.1245224090237,3.739895459307665,40.67082201660191,735.119595112905
Cell3,7000,578.701182313585,3.7430351820503724,40.62316145051437,735.119595112905
Cell3,7100,580.2683002516004,3.739330653342766,40.64943311531659,735.119595112905
Cell3,7200,577.6091745887383,3.738228256645345,40.687881573560766,735.119595112905
Cell3,7300,575.9966217167189,3.7378197555238772,40.673564037776195,735.119595112905
Cell3,7400,574.0759611343926,3.7386637516624956,40.697945626742936,735.119595112905
Cell3,7500,573.0825077442627,3.7372811741762177,40.68167042979943,735.119595112905
Cell3,7600,571.5622067833184,3.736817873070018,40.68779541364453,735.119595112905
Cell3,7700,569.8652392499695,3.7382893319164268,40.63457387391931,735.119595112905
Cell3,7800,569.3134736610447,3.736055961067051,40.63903697368421,735.119595112905
Cell3,7900,567.8694270267266,3.7356301926996744,40.63370837694254,735.119595112905
Cell3,8000,566.4618704545966,3.738043379311594,40.67040378115942,735.119595112905
Cell3,8100,565.8573030034044,3.735173707508161,40.613478077257895,735.119595112905
Cell4,0,734.0756158938327,3.7346274083916082,40.808299768111894,734.0756158938327
Cell4,100,725.6895677627597,3.736600116581777,40.76449657102433,734.0756158938327
Cell4,200,720.520947044064,3.7375159082051277,40.75673721082621,734.0756158938327
Cell4,300,716.8993845363364,3.7382275715554285,40.75537181094242,734.0756158938327
Cell4,400,711.6089577103882,3.739249837334103,40.74491103144836,734.0756158938327
Cell4,500,707.5381360146926,3.740044155194428,40.74976974521184,734.0756158938327
Cell4,600,703.3674972372165,3.7403159329246938,40.73923267717455,734.0756158938327
Cell4,700,701.7227474914652,3.740575061299766,40.76601409045667,734.0756158938327
Cell4,800,698.0057685756904,3.741149203472631,40.766658800765164,734.0756158938327
Cell4,900,694.5155634312847,3.741600311091393,40.76537302868974,734.0756158938327
Cell4,1000,690.9174915491741,3.742033830449004,40.74578408355635,734.0756158938327
Cell4,1100,687.1888481767409,3.7423680812257105,40.79559279730942,734.0756158938327
Cell4,1200,682.9508147644314,3.742558719007519,40.76273044150375,734.0756158938327
Cell4,1300,678.9738121475967,3.742936831921331,40.78528873948564,734.0756158938327
Cell4,1400,674.7946724375373,3.743126520974125,40.78455116864536,734.0756158938327
Cell4,1600,667.088694869066,3.743960427286726,40.8226488013551,734.0756158938327
Cell4,1800,659.50607827045,3.7446074237383176,40.80981868037383,734.0756158938327
Cell4,1900,655.8003460359124,3.745126692575188,40.76888158489975,734.0756158938327
Cell4,2000,651.8358917402749,3.7454377355184367,40.73904850204853,734.0756158938327
Cell4,2100,649.1322951773172,3.745805510886076,40.78882727373418,734.0756158938327
Cell4,2200,644.827599194441,3.7462496066263142,40.768913442179034,734.0756158938327
Cell4,2300,642.7345700249701,3.746343280920422,40.80533474017258,734.0756158938327
Cell4,2400,639.779528362064,3.746515126131621,40.8092683929374,734.0756158938327
Cell4,2500,637.9124570016852,3.746567551416613,40.83415367321313,734.0756158938327
Cell4,2600,632.8442960173883,3.7471321034728984,40.83398803148329,734.0756158938327
Cell4,2700,631.3567584678583,3.7470364954782043,40.82896646551725,734.0756158938327
Cell4,2800,629.2342766774427,3.746920876697128,40.83807987956919,734.0756158938327
Cell4,2900,624.4071835805257,3.747674303388158,40.79509505953948,734.0756158938327
Cell4,3000,624.0241576349928,3.748234877221856,40.86042595128374,734.0756158938327
Cell4,3100,621.0406372433505,3.747897035284392,40.83596609986773,734.0756158938327
Cell4,3200,617.4298009076539,3.748361182967398,40.822650498003995,734.0756158938327
Cell4,3300,616.6100994219123,3.7481513866755494,40.822959166888744,734.0756158938327
Cell4,3500,610.0098423460355,3.7505274994949493,40.71217028215489,734.0756158938327
Cell4,3600,609.0845318177422,3.7509272766947728,40.74364912748735,734.0756158938327
Cell4,3700,606.8422394722121,3.7510845675126903,41.090872281556685,734.0756158938327
Cell4,3800,602.1429400557658,3.7520412732605726,40.79317387892224,734.0756158938327
Cell4,3900,602.2590640433417,3.751851739563438,40.79810351159618,734.0756158938327
Cell4,4000,600.8081319033984,3.751451802085471,40.8361506574359,734.0756158938327
Cell4,4100,596.5517044461636,3.752189513774104,40.81331644662535,734.0756158938327
Cell4,4200,595.6564765764431,3.751330100965517,40.8185035362069,734.0756158938327
Cell4,4300,593.6652687461142,3.75098004083045,40.81258422145329,734.0756158938327
Cell4,4400,591.9132492154948,3.7504306407702988,40.811266697779324,734.0756158938327
Cell4,4500,588.273065831058,3.7513666478701113,40.79246362814246,734.0756158938327
Cell4,4600,587.8162290155369,3.750453828127184,40.7785357501747,734.0756158938327
Cell4,4800,584.5267630762735,3.750248307484189,40.80622581482783,734.0756158938327
Cell4,5000,582.3379080207892,3.748040742433863,40.75508688148148,734.0756158938327
Cell4,5100,581.233771613044,3.747003211342756,40.75877631024735,734.0756158938327
Cell5,0,735.336070718255,3.7361050458344947,41.464176509334074,735.336070718255
Cell5,100,726.3272216149664,3.736630215454033,41.47554590919346,735.336070718255
Cell5,200,721.6143905718282,3.7374258164348566,41.46198125489639,735.336070718255
Cell5,300,718.1408943344795,3.737620761551626,41.506662947233316,735.336070718255
Cell5,400,713.4979226988899,3.7386086422049956,41.46929377461959,735.336070718255
Cell5,500,709.9294524799296,3.7388984293710323,41.459244430178884,735.336070718255
Cell5,600,706.7197517896662,3.7391255747609384,41.483560364242244,735.336070718255
Cell5,700,704.4068227739054,3.7393801846938772,41.484874183090376,735.336070718255
Cell5,800,701.0295867753294,3.739729347773872,41.468529284710016,735.336070718255
Cell5,900,698.2500120464782,3.7397777769479568,41.462780031755365,735.336070718255
Cell5,1000,695.5576916850586,3.7399765589728453,41.46330474793389,735.336070718255
Cell5,1100,692.5531943570523,3.7403321698784464,41.474246466053955,735.336070718255
Cell5,1200,689.7775882497999,3.7403275745535716,41.46266336934524,735.336070718255
Cell5,1300,687.1135597869533,3.7404329675231547,41.483835166417684,735.336070718255
Cell5,1400,684.5275284553019,3.7406997516496703,41.49245300959808,735.336070718255
Cell5,1600,678.643903735009,3.7409326558850227,41.49898620302572,735.336070718255
Cell5,1800,672.7264228388298,3.741182440567765,41.519766344627584,735.336070718255
Cell5,1900,669.6039858041315,3.7414659981907388,41.521360576510276,735.336070718255
Cell5,2000,666.5615613009338,3.741414592608562,41.5604811395134,735.336070718255
Cell5,2100,664.112144055915,3.741434663771252,41.50290787604328,735.336070718255
Cell5,2200,661.1156252944539,3.7418099059627328,41.54775772391304,735.336070718255
Cell5,2300,659.0852626643066,3.7416867358878507,41.51732530965732,735.336070718255
Cell5,2400,655.624570723609,3.7420200891951145,41.53769754588161,735.336070718255
Cell5,2500,653.572031102383,3.7418543738925543,41.49254491768772,735.336070718255
Cell5,2600,650.1803326333551,3.7421010919166404,41.50244737132933,735.336070718255
Cell5,2700,648.6554560316094,3.742024382146249,41.491756432415315,735.336070718255
Cell5,2800,646.3729055045605,3.7419264810038118,41.50030041264295,735.336070718255
Cell5,2900,643.0682540069614,3.7426246183588763,41.585644204661556,735.336070718255
Cell5,3000,642.1361759560308,3.7419390665920713,41.467955351662404,735.336070718255
Cell5,3100,639.8080244546916,3.7419644779204106,41.51713121181001,735.336070718255
Cell5,3200,636.6188012020026,3.742262110577233,41.5620035214447,735.336070718255
Cell5,3300,635.56538229874,3.7417947207687337,41.546019707364344,735.336070718255
Cell5,3500,629.1525594045581,3.7443558510929855,41.60689764437195,735.336070718255
Cell5,3600,628.5798251580507,3.744379572501633,41.555960403331156,735.336070718255
Cell5,3700,626.4541623919168,3.74420325491481,41.55721793741809,735.336070718255
Cell5,3800,622.7429618448283,3.7457782360039564,41.57832823442136,735.336070718255
Cell5,3900,622.2255140708279,3.7449103127020784,41.54880060145166,735.336070718255
Cell5,4000,620.054371370107,3.7447671485761584,41.55448313741722,735.336070718255
Cell5,4100,616.9927457990417,3.745129098302829,41.590479535440934,735.336070718255
Cell5,4200,616.0030105030721,3.744075120726424,41.58328758480506,735.336070718255
Cell5,4300,614.4130100238918,3.743602671934514,41.57191676511861,735.336070718255
Cell5,4400,612.4443360817295,3.743490080221253,41.57069861448206,735.336070718255
Cell5,4500,609.5275837131619,3.744071793230044,41.61670482182553,735.336070718255
Cell5,4600,608.9826949116347,3.742916880687563,41.57639929086619,735.336070718255
Cell5,4800,605.3543107357652,3.742726255612072,41.57856840827399,735.336070718255
Cell5,5000,456.1288635874498,3.6647352543204317,41.81158598289829,735.336070718255
Cell6,0,732.7947554512294,3.735102905507165,41.18796751081765,732.7947554512294
Cell6,100,724.683839133562,3.7371221435511366,41.31018651704546,732.7947554512294
Cell6,200,719.9780780561117,3.737817741852487,41.30072525414522,732.7947554512294
Cell6,300,716.7605490247803,3.7380129856978748,41.3464734109707,732.7947554512294
Cell6,400,711.6736520202331,3.7392418363899336,41.36761532976569,732.7947554512294
Cell6,500,707.7770533721924,3.739532180633905,41.361450774062234,732.7947554512294
Cell6,600,704.24917843416,3.7399484800935396,41.37769428149664,732.7947554512294
Cell6,700,702.8095879125638,3.7401160835039486,41.35401798683825,732.7947554512294
Cell6,800,698.8143263731588,3.740653928352941,41.37675241852941,732.7947554512294
Cell6,900,696.0256867891575,3.7410202101004137,41.381323106024816,732.7947554512294
Cell6,1000,692.8134515610182,3.741050367428063,41.376479079204984,732.7947554512294
Cell6,1100,689.8064009492865,3.741422008432658,41.37907277413588,732.7947554512294
Cell6,1200,686.8602393222861,3.7415882415320163,41.377131374326744,732.7947554512294
Cell6,1300,683.7786761748114,3.7416769045085663,41.38393508476105,732.7947554512294
Cell6,1400,680.8693882005513,3.741781341110776,41.398581749471774,732.7947554512294
Cell6,1600,674.4000038665567,3.742303634318805,41.41330456659554,732.7947554512294
Cell6,1800,669.1830335504253,3.7421004651719896,41.43994212530713,732.7947554512294
Cell6,1900,666.0073376705458,3.7427244393827164,41.442020774691365,732.7947554512294
Cell6,2000,662.6077744153612,3.7428916392369724,41.48423724255583,732.7947554512294
Cell6,2100,660.0615587268948,3.7431311657116164,41.485205105263155,732.7947554512294
Cell6,2200,656.3749726963332,3.743186041358798,41.47652724483407,732.7947554512294
Cell6,2300,654.4088374134284,3.743237223586683,41.49484355119347,732.7947554512294
Cell6,2400,650.3692897362026,3.7439311666561315,41.468398954487995,732.7947554512294
Cell6,2500,648.4450826764289,3.743615523866878,41.476351207290016,732.7947554512294
Cell6,2600,644.3100797990757,3.7440695952153105,41.433271982456134,732.7947554512294
Cell6,2700,643.5074922832472,3.743774560236346,41.48088394282976,732.7947554512294
Cell6,2800,641.3314137706706,3.7437482775641024,41.48810209134616,732.7947554512294
Cell6,2900,637.279799374644,3.744326651467269,41.52214793582715,732.7947554512294
